"","Id","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","lGrLivArea","lSalePrice","lTotalBsmtSF","lX1stFlrSF","lX2ndFlrSF"
"649",649,60,70,7700,6,5,1966,1966,351,0,0,756,756,1051,788,0,0,0,1,1,4,1,7,1,1966,2,442,0,124,216,0,0,0,0,6,2010,7.51697722460432,11.9511803959014,6.62804137617953,6.95749737087695,6.66949808985788
"652",652,70,60,9084,4,5,1940,1950,0,0,0,755,755,755,755,0,1,0,1,0,4,1,7,1,1940,1,296,120,0,0,0,0,0,0,10,2009,7.31986492980897,11.5898865061064,6.62671774924902,6.62671774924902,6.62671774924902
"653",653,60,70,8750,7,5,1996,1996,0,0,0,880,880,909,807,0,0,0,2,1,2,1,7,1,1996,2,512,0,120,0,0,0,0,0,7,2009,7.44775128004791,12.1600287070288,6.77992190747225,6.81234509417748,6.69332366826995
"654",654,50,60,10320,6,7,1906,1995,0,0,0,756,756,756,713,0,0,0,1,0,3,1,7,0,1906,1,216,57,0,239,0,0,0,0,6,2008,7.29233717617388,11.8130300574206,6.62804137617953,6.62804137617953,6.5694814204143
"656",656,160,21,1680,6,5,1971,1971,381,0,0,525,525,525,567,0,0,0,1,1,3,1,6,0,1971,1,264,0,0,0,0,0,0,0,3,2010,6.99576615630485,11.3850920934603,6.26339826259162,6.26339826259162,6.34035930372775
"658",658,70,60,7200,7,6,1931,2000,0,0,0,776,776,851,651,0,0,0,1,1,3,1,6,1,1931,1,270,0,0,112,0,0,0,0,2,2008,7.31455283232408,11.9117015849276,6.65415252018322,6.74641212857337,6.47850964220857
"659",659,50,78,17503,6,5,1948,1950,0,0,0,912,912,912,546,0,0,1,1,0,3,1,6,1,1948,1,330,192,0,0,0,0,0,0,1,2010,7.2848209125686,11.4876076569859,6.81563999007433,6.81563999007433,6.30261897574491
"662",662,60,52,46589,8,7,1994,2005,528,1361,180,88,1629,1686,762,0,1,0,2,1,4,1,8,1,1994,3,711,517,76,0,0,0,0,0,7,2009,7.80302664363222,12.9042073676012,7.39572160860205,7.4301141385618,6.63594655568665
"666",666,60,106,11194,8,5,2000,2000,40,0,0,1406,1406,1454,482,0,0,0,2,1,3,1,7,1,2000,2,504,188,124,0,0,0,0,0,11,2006,7.56837926783652,12.3480061414188,7.24850407237061,7.28207365809346,6.1779441140506
"671",671,60,64,8633,6,5,2005,2005,0,193,0,545,738,738,738,0,1,0,2,1,3,1,7,0,2005,2,540,100,35,0,0,0,0,0,2,2009,7.29709100516042,12.0639328783691,6.60394382460047,6.60394382460047,6.60394382460047
"672",672,70,54,6629,6,6,1925,1950,0,551,0,121,672,697,672,0,1,0,2,0,3,1,6,0,1930,1,300,147,0,0,0,0,0,0,7,2009,7.22183582528845,11.5482926088075,6.51025834052315,6.54678541076052,6.51025834052315
"676",676,160,24,2289,6,6,1978,1978,0,311,0,544,855,855,586,0,0,0,2,1,3,1,7,1,1978,2,440,28,0,0,0,0,0,0,4,2009,7.27309259599952,11.9083402372249,6.75110146893676,6.75110146893676,6.37331978957701
"677",677,70,60,9600,4,2,1900,1950,0,0,0,1095,1095,1095,679,0,1,0,2,0,4,2,8,0,1920,3,779,0,0,90,0,0,0,0,5,2006,7.48099216286952,11.3736633976367,6.9985096422506,6.9985096422506,6.5206211275587
"682",682,50,55,4500,5,5,1932,2000,0,182,0,611,793,848,672,0,0,0,1,0,3,1,6,0,1968,1,281,0,0,56,0,0,0,0,7,2009,7.32646561384032,11.9793853224676,6.67582322163485,6.7428806357919,6.51025834052315
"685",685,60,58,16770,7,5,1998,1998,30,0,0,1195,1195,1195,644,0,0,0,2,1,4,1,7,0,1998,2,486,0,81,0,0,0,0,0,6,2010,7.51697722460432,12.3059179804999,7.08590146436561,7.08590146436561,6.46769872610435
"687",687,60,84,10207,7,6,2007,2007,0,0,0,874,874,874,887,0,0,0,3,0,3,1,7,0,2007,2,578,144,105,0,0,0,0,0,8,2007,7.47363710849621,12.336552511981,6.77308037565554,6.77308037565554,6.78784498230958
"692",692,60,104,21535,10,6,1994,1995,1170,1455,0,989,2444,2444,1872,0,0,1,3,1,4,1,10,2,1994,3,832,382,50,0,0,0,0,0,1,2007,8.37008432637803,13.5344730282312,7.80139132029149,7.80139132029149,7.53476265703754
"693",693,60,42,26178,7,5,1989,1990,293,965,0,245,1210,1238,1281,0,1,0,2,1,4,1,9,2,1989,2,628,320,27,0,0,0,0,0,4,2006,7.83161727635261,12.7218858108072,7.09837563859079,7.12125245324454,7.15539630189673
"695",695,50,51,6120,5,6,1936,1950,0,0,0,927,927,1067,472,0,0,0,1,1,3,1,5,0,1995,2,576,112,0,0,0,0,0,0,4,2009,7.33888813383888,11.8600549960654,6.83195356556585,6.97260625130175,6.15697898558556
"703",703,60,82,12438,8,5,2006,2006,466,0,0,1234,1234,1264,1312,0,0,0,2,1,4,1,10,1,2006,3,666,324,100,0,0,0,0,0,7,2006,7.85399308722424,12.7991757088645,7.11801620446533,7.1420365747068,7.17930796950403
"704",704,190,76,7630,5,9,1900,1996,0,0,0,360,360,1032,780,0,0,0,2,0,4,2,8,1,1999,2,672,344,0,40,0,0,0,0,5,2010,7.50218648660292,11.8493977015914,5.88610403145016,6.93925394604151,6.65929391968364
"709",709,60,65,9018,7,5,2007,2007,0,0,0,728,728,728,728,0,0,0,2,1,3,1,8,1,2007,2,400,100,24,0,0,0,0,0,7,2007,7.28344822875663,12.0981533033107,6.59030104819669,6.59030104819669,6.59030104819669
"712",712,50,66,8712,4,7,1900,1950,0,0,0,859,859,859,319,0,0,0,1,0,2,1,7,0,1964,1,384,68,0,98,0,0,0,0,1,2010,7.07157336421153,11.5403071417114,6.75576892198425,6.75576892198425,5.76519110278484
"717",717,70,60,10800,7,8,1890,1998,0,0,0,718,718,1576,978,0,0,0,1,1,3,1,8,0,1996,2,704,0,48,143,0,0,0,0,7,2007,7.84541603659248,11.979799201207,6.57646956904822,7.36264527041782,6.88550967003482
"719",719,60,96,10542,7,5,1993,1994,651,1173,0,138,1311,1325,1093,0,1,0,2,1,3,1,9,1,1993,3,983,250,154,216,0,0,0,0,8,2008,7.79069603117474,12.7396377562657,7.1785454837637,7.18916773842032,6.99668148817654
"724",724,50,60,8172,4,6,1954,1972,0,0,0,941,941,997,473,0,0,0,2,0,4,1,7,0,1958,1,548,0,0,0,0,156,0,0,5,2008,7.29301767977278,11.8130300574206,6.84694313958538,6.90475076996184,6.15909538849193
"733",733,60,75,11404,7,5,1998,1999,202,252,0,901,1153,1153,878,0,0,0,2,1,3,1,8,1,1998,2,541,192,84,0,0,0,0,0,7,2008,7.61628356158038,12.3126823805884,7.05012252026906,7.05012252026906,6.77764659363512
"736",736,75,60,10800,7,7,1914,1970,0,390,0,490,880,880,888,0,0,0,1,1,2,1,6,2,1914,2,320,0,341,0,0,0,0,0,10,2006,7.47760424319759,12.0015054797889,6.77992190747225,6.77992190747225,6.78897174299217
"738",738,60,72,10463,8,5,2005,2005,0,0,0,893,893,901,900,0,0,0,2,1,3,1,8,1,2005,3,800,0,116,0,0,0,0,0,6,2006,7.49609734517596,12.3879774488278,6.7945865808765,6.80350525760834,6.80239476332431
"740",740,60,65,9313,7,5,2004,2004,0,0,0,864,864,864,864,0,0,0,2,1,3,1,7,0,2004,2,572,187,56,0,0,0,0,0,4,2009,7.454719949364,12.1547793511426,6.76157276880406,6.76157276880406,6.76157276880406
"741",741,70,60,9600,5,7,1910,2002,0,0,0,264,264,768,664,0,0,0,2,0,2,1,7,0,1910,2,360,270,0,112,0,0,0,0,5,2007,7.26682734752059,11.7905572015685,5.57594910314632,6.64378973314767,6.49828214947643
"748",748,70,65,11700,7,7,1880,2003,0,0,0,1240,1240,1320,1320,0,0,0,1,1,4,1,8,1,1950,4,864,181,0,386,0,0,0,0,5,2009,7.87853419614036,12.4911726372789,7.12286665859908,7.18538701558042,7.18538701558042
"754",754,60,80,10240,8,5,2005,2005,178,0,0,1030,1030,1038,1060,0,0,0,2,1,3,1,8,1,2005,3,878,192,52,0,0,0,0,0,3,2006,7.64873978895624,12.5263429075751,6.93731408122368,6.94505106372583,6.96602418710611
"756",756,160,34,3230,6,5,1999,1999,894,381,0,348,729,742,729,0,0,0,2,1,3,1,6,0,1999,2,440,0,24,0,0,0,0,0,3,2009,7.29369772060144,12.0581525154536,6.59167373200866,6.60934924316738,6.59167373200866
"757",757,60,68,10769,8,5,2007,2007,0,20,0,846,866,866,902,0,0,0,2,1,3,1,7,0,2007,2,578,144,105,0,0,0,0,0,4,2009,7.47760424319759,12.2643415536542,6.76388490856244,6.76388490856244,6.80461452006262
"759",759,160,24,2280,7,5,1999,1999,360,549,0,195,744,757,744,0,0,0,2,1,3,1,6,0,1999,2,440,0,0,0,0,0,0,0,8,2008,7.31388683163346,12.0973732286068,6.61204103483309,6.62936325343745,6.61204103483309
"760",760,60,65,12257,8,5,1995,1995,513,56,64,1198,1318,1328,1203,0,0,0,2,1,4,1,9,1,1995,3,752,222,98,0,0,0,0,0,11,2007,7.83636976054512,12.5776362019627,7.18387071506245,7.19142933003638,7.09257371597468
"763",763,60,72,8640,7,5,2009,2009,0,24,0,732,756,764,783,0,0,0,2,1,3,1,7,0,2009,2,614,169,45,0,0,0,0,0,6,2010,7.34407285057307,12.2793231072698,6.62804137617953,6.63856778916652,6.6631326959908
"764",764,60,82,9430,8,5,1999,1999,673,1163,0,89,1252,1268,1097,0,1,0,2,1,3,1,8,1,1999,3,856,0,128,0,0,180,0,0,7,2009,7.76853330092603,12.7278382093345,7.13249755166004,7.14519613499717,7.00033446027523
"767",767,60,80,10421,7,5,1988,1988,42,394,0,586,980,980,734,0,0,0,2,1,3,1,7,1,1988,2,496,228,66,156,0,0,0,500,3,2010,7.44658509915773,12.1884177102915,6.88755257166462,6.88755257166462,6.59850902861452
"768",768,50,75,12508,6,7,1940,1985,0,660,0,323,983,983,767,0,1,0,2,0,4,1,7,0,1989,1,423,245,0,156,0,0,0,1300,7,2008,7.46737106691756,11.982929094216,6.89060912014717,6.89060912014717,6.64248680136726
"770",770,60,47,53504,8,5,2003,2003,603,1416,0,234,1650,1690,1589,0,1,0,3,1,4,1,12,1,2003,3,841,503,36,0,0,210,0,0,6,2010,8.09529377684465,13.1956138391439,7.40853056689463,7.43248380791712,7.37086016653672
"782",782,60,65,7153,6,5,1992,1992,0,387,0,374,761,810,793,0,0,0,2,1,3,1,7,0,1992,2,484,0,124,0,0,0,0,0,7,2006,7.37963215260955,12.0776709307256,6.63463335786169,6.69703424766648,6.67582322163485
"787",787,50,60,10800,5,6,1915,1950,0,686,0,0,686,966,686,0,1,0,2,0,4,1,7,0,1961,1,416,0,0,196,0,0,0,1200,6,2010,7.40974195408092,11.8422292121128,6.53087762772588,6.87316383421252,6.53087762772588
"788",788,60,76,10142,7,5,2004,2004,0,656,0,300,956,956,1128,0,1,0,2,1,4,1,8,0,2004,2,618,0,45,0,0,0,0,0,1,2010,7.64204440287326,12.3587937325478,6.8627579130514,6.8627579130514,7.028201432058
"793",793,60,92,9920,7,5,1996,1997,0,862,0,255,1117,1127,886,0,1,0,2,1,3,1,8,1,1997,2,455,180,130,0,0,0,0,0,6,2007,7.60738142563979,12.5053991575767,7.0184017990692,7.02731451403978,6.78671695060508
"796",796,60,70,8400,6,6,1980,1981,130,0,0,650,650,888,676,0,0,0,2,1,3,1,7,1,1980,2,476,0,50,0,0,204,0,0,4,2010,7.35500192110526,12.0494188354848,6.47697236288968,6.78897174299217,6.51619307604296
"799",799,60,104,13518,9,5,2008,2009,860,0,0,1926,1926,1966,1174,0,0,0,3,1,4,1,11,2,2009,3,820,144,78,0,0,0,0,0,7,2009,8.0519780789023,13.0919041699196,7.56320059235807,7.58375630070711,7.06817200038804
"800",800,50,60,7200,5,7,1937,1950,252,569,0,162,731,981,787,0,1,0,1,1,3,1,7,2,1939,1,240,0,0,264,0,0,0,0,6,2007,7.47760424319759,12.0725412529057,6.59441345974978,6.88857245956536,6.6682282484174
"801",801,60,79,12798,6,5,1997,1997,0,462,0,154,616,616,1072,0,1,0,2,1,4,1,8,0,1997,2,603,403,114,185,0,0,0,400,5,2008,7.4312996751559,12.2060726455302,6.42324696353352,6.42324696353352,6.97728134163075
"803",803,60,63,8199,7,5,2005,2005,0,648,0,80,728,728,728,0,1,0,2,1,3,1,7,1,2005,2,410,36,18,0,0,0,0,0,10,2008,7.28344822875663,12.1495022940418,6.59030104819669,6.59030104819669,6.59030104819669
"804",804,60,107,13891,9,5,2008,2009,424,0,0,1734,1734,1734,1088,0,0,0,3,1,4,1,12,1,2009,3,1020,52,170,0,0,192,0,0,1,2009,7.94520113241276,13.2758275359155,7.45818615734049,7.45818615734049,6.99209642741589
"808",808,70,144,21384,5,6,1923,2004,0,1309,0,15,1324,1072,504,0,2,0,1,1,3,1,6,1,1923,2,528,0,312,0,0,0,0,0,5,2009,7.36264527041782,12.3171666930358,7.18841273649695,6.97728134163075,6.22257626807137
"810",810,75,90,8100,5,5,1898,1965,0,0,0,849,849,1075,1063,0,0,0,2,0,2,3,11,0,1910,2,360,40,156,0,0,0,0,0,11,2009,7.66762609158499,11.5711943730942,6.74405918631135,6.98007594056176,6.96885037834195
"815",815,50,45,8248,5,7,1918,1950,0,0,0,686,686,686,564,0,0,1,1,1,3,1,7,0,1955,1,280,207,0,96,0,0,0,0,7,2006,7.13089883029635,11.6613454700885,6.53087762772588,6.53087762772588,6.33505425149806
"821",821,60,72,7226,7,5,2003,2003,0,0,0,798,798,798,842,0,0,0,2,1,3,1,6,0,2003,2,595,0,45,0,0,0,0,0,6,2008,7.40245152081824,12.1172414318236,6.68210859744981,6.68210859744981,6.73578001424233
"824",824,50,60,9900,6,7,1940,1950,0,0,0,778,778,944,545,0,0,0,2,0,3,1,7,1,1940,1,240,335,0,0,0,0,0,0,7,2009,7.30586003268401,11.8458198802436,6.65672652417839,6.8501261661455,6.30078579466324
"830",830,160,24,2544,7,5,2005,2005,0,0,0,600,600,520,623,80,0,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,0,0,7,2006,7.10906213568717,11.9009052587374,6.39692965521615,6.25382881157547,6.43454651878745
"832",832,160,30,3180,7,5,2005,2005,0,0,0,600,600,520,600,80,0,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,0,0,6,2006,7.09007683577609,11.9250351157971,6.39692965521615,6.25382881157547,6.39692965521615
"833",833,60,44,9548,7,6,2003,2003,223,483,0,458,941,941,888,0,1,0,2,1,3,1,7,1,2003,2,613,192,39,0,0,0,0,0,1,2010,7.51152464839087,12.3758154201173,6.84694313958538,6.84694313958538,6.78897174299217
"838",838,160,21,1680,6,5,1973,1973,158,330,0,153,483,483,504,0,1,0,1,1,2,1,5,0,1973,1,264,0,0,0,0,0,0,0,11,2008,6.89467003943348,11.5129254649702,6.18001665365257,6.18001665365257,6.22257626807137
"840",840,50,70,11767,5,6,1946,1995,0,352,0,416,768,768,432,0,0,0,1,0,3,1,6,0,1946,1,240,0,0,0,0,0,0,0,5,2008,7.09007683577609,11.7791285057449,6.64378973314767,6.64378973314767,6.06842558824411
"842",842,70,60,10440,5,8,1904,2002,0,0,0,650,650,958,581,0,0,0,2,0,3,1,8,1,1983,2,686,70,78,68,0,0,0,0,6,2008,7.33888813383888,11.9671807372478,6.47697236288968,6.86484777797086,6.36475075685191
"845",845,50,100,12665,5,8,1915,1950,0,0,0,876,876,876,540,0,0,0,1,1,4,1,7,1,1949,3,720,418,0,194,0,0,0,0,6,2008,7.25559127425367,11.944058319827,6.77536609093639,6.77536609093639,6.29156913955832
"847",847,60,75,9317,7,5,1993,1993,137,513,0,227,740,1006,769,0,1,0,2,1,3,1,7,1,1993,2,425,234,72,192,0,0,0,0,7,2009,7.48155570190952,12.2690474446916,6.60665018619822,6.91373735065968,6.64509096950564
"849",849,50,75,45600,6,8,1908,1997,0,0,0,907,907,1307,1051,0,0,0,3,0,5,1,10,1,1908,2,360,486,40,0,0,175,0,0,9,2008,7.76556908109732,12.3883942023241,6.81014245011514,7.17548971362422,6.95749737087695
"850",850,80,80,9600,6,7,1976,1994,360,0,0,528,528,1094,761,0,0,0,2,1,3,1,7,1,1976,2,512,113,100,0,0,0,0,0,8,2007,7.52563997504154,12.1388638958367,6.26909628370626,6.99759598298193,6.63463335786169
"853",853,75,53,7128,7,5,1941,1950,0,364,0,554,918,918,728,0,0,0,2,0,4,1,7,2,1941,1,240,0,0,0,0,126,0,0,8,2007,7.40610338123702,12.0076217068063,6.82219739062049,6.82219739062049,6.59030104819669
"858",858,60,65,8125,6,5,1994,1995,0,0,0,702,702,702,779,0,0,0,2,1,3,1,6,1,1994,2,343,0,36,0,0,0,0,0,3,2009,7.3004728142678,12.0668105781967,6.55393340402581,6.55393340402581,6.65801104587075
"861",861,50,55,7642,7,8,1918,1998,0,0,0,912,912,912,514,0,0,0,1,1,3,1,7,1,1925,1,216,0,240,0,0,0,0,0,6,2007,7.26262860097424,12.1545161586158,6.81563999007433,6.81563999007433,6.24222326545517
"870",870,60,80,9938,7,5,1993,1994,246,750,0,300,1050,1062,887,0,1,0,2,1,3,1,8,1,1993,2,574,156,90,0,0,0,0,0,6,2010,7.57507169950756,12.3715870840077,6.95654544315157,6.96790920180188,6.78784498230958
"872",872,60,70,8750,6,5,1998,1998,116,505,0,299,804,804,878,0,0,0,2,1,3,1,7,0,1998,2,523,0,77,0,0,0,0,0,6,2010,7.42773884053289,12.2085695257288,6.68959926917897,6.68959926917897,6.77764659363512
"875",875,50,52,5720,5,6,1941,1950,0,0,0,676,676,676,455,0,0,0,1,1,3,1,5,0,1941,1,200,26,0,0,0,0,0,0,8,2009,7.03085747611612,11.1049572266439,6.51619307604296,6.51619307604296,6.12029741895095
"876",876,60,75,9000,8,5,2007,2007,0,64,0,1120,1184,1184,1426,0,0,0,2,1,4,1,11,1,2007,2,550,208,364,0,0,0,0,0,8,2007,7.86710550031674,12.623061104073,7.07665381544395,7.07665381544395,7.26262860097424
"878",878,60,74,8834,9,5,2004,2005,216,1170,0,292,1462,1462,762,0,1,0,2,1,4,1,10,1,2004,3,738,184,0,0,0,0,0,0,6,2009,7.70706265537047,12.7656884334656,7.28756064030972,7.28756064030972,6.63594655568665
"882",882,50,44,13758,7,5,1990,1991,117,902,0,254,1156,1187,530,0,0,0,2,1,3,1,7,1,1990,2,400,168,36,0,0,0,0,0,4,2007,7.44833386089748,12.1415341243926,7.05272104923232,7.07918439460967,6.27287700654617
"884",884,75,60,6204,4,5,1912,1950,0,0,0,795,795,954,795,481,1,0,1,0,5,1,10,0,1997,1,440,0,188,0,0,0,0,0,3,2006,7.70975686445416,11.6826682395573,6.67834211465433,6.86066367144829,6.67834211465433
"888",888,50,59,16466,5,7,1955,1955,0,0,0,816,816,872,521,0,0,0,1,1,3,1,8,0,1955,1,300,121,0,0,0,265,0,0,4,2008,7.23921497377981,11.8167269193019,6.70441435496411,6.77078942390898,6.25575004175337
"891",891,50,60,8064,5,7,1949,2006,0,0,0,672,672,672,252,0,0,0,1,0,3,1,6,1,2003,2,576,0,0,0,0,0,0,2000,7,2007,6.82871207164168,11.7191262955541,6.51025834052315,6.51025834052315,5.52942908751142
"892",892,60,70,11184,6,5,1978,1978,92,226,500,192,918,918,765,0,0,0,2,1,3,1,7,1,1978,2,440,243,0,0,0,0,0,0,7,2009,7.42833319419081,12.0581525154536,6.82219739062049,6.82219739062049,6.63987583382654
"896",896,60,71,7056,6,5,1963,1963,415,400,0,380,780,983,813,0,1,0,1,1,4,1,8,1,1963,2,483,0,50,0,0,0,0,0,10,2008,7.49331724886215,11.8493977015914,6.65929391968364,6.89060912014717,6.70073110954781
"903",903,60,63,7875,7,5,2003,2003,0,0,0,783,783,807,702,0,0,0,2,1,3,1,8,1,2003,2,393,0,75,0,0,0,0,0,7,2006,7.31920245876785,12.1007121298723,6.6631326959908,6.69332366826995,6.55393340402581
"908",908,50,86,11500,7,7,1936,1987,0,223,0,794,1017,1020,1037,0,0,0,1,1,3,1,6,1,1936,1,180,0,0,0,0,322,0,0,6,2006,7.62900388965296,12.4292161968444,6.92461239604856,6.92755790627832,6.94408720822953
"910",910,60,149,12589,6,5,2005,2005,0,0,0,742,742,742,742,0,0,0,2,1,3,1,8,1,2005,2,390,36,24,0,0,0,0,0,6,2009,7.30249642372733,12.0668105781967,6.60934924316738,6.60934924316738,6.60934924316738
"911",911,90,80,11600,5,5,1960,1960,361,443,0,662,1105,1105,1169,0,0,0,2,0,5,2,12,0,1960,2,480,0,0,0,0,0,0,0,1,2010,7.72929567431048,11.9466540383513,7.00760061395185,7.00760061395185,7.06390396147207
"914",914,90,82,6270,5,6,1949,1950,0,284,0,717,1001,1001,1001,0,0,0,2,0,4,2,8,0,1949,3,871,0,0,0,0,0,0,0,8,2007,7.60190195987517,11.8844890214027,6.90875477931522,6.90875477931522,6.90875477931522
"915",915,160,30,3000,6,5,2009,2009,76,294,0,318,612,612,612,0,0,0,2,1,2,1,4,0,2009,2,528,0,234,0,0,0,0,0,6,2009,7.10987946307227,12.0652749169136,6.41673228251233,6.41673228251233,6.41673228251233
"916",916,160,21,2001,4,5,1970,1970,80,0,0,546,546,546,546,0,0,0,1,1,3,1,6,0,1970,1,286,0,0,0,0,0,0,0,1,2007,6.99576615630485,11.2252433925184,6.30261897574491,6.30261897574491,6.30261897574491
"919",919,60,103,13125,7,5,1991,1991,0,48,634,422,1104,912,1215,0,1,0,2,1,4,1,8,1,1991,3,833,72,192,224,0,0,0,0,11,2007,7.66246781520024,12.3800259526536,7.00669522683704,6.81563999007433,7.10249935577465
"921",921,60,70,8462,6,5,1994,1994,105,814,0,114,928,936,785,0,0,1,2,1,3,1,7,0,1994,2,471,300,87,0,0,0,0,0,7,2007,7.45066079621154,12.2110601870412,6.8330317327862,6.84161547647759,6.66568371778241
"927",927,60,93,11999,8,5,2003,2004,340,0,0,1181,1181,1234,1140,0,0,0,2,1,4,1,10,1,2003,3,656,104,100,0,0,0,0,0,5,2007,7.77233157516961,12.5602444592508,7.07411681619736,7.11801620446533,7.03878354138854
"938",938,60,75,9675,7,5,2005,2005,0,341,0,772,1113,1113,858,0,0,0,2,1,3,1,8,1,2005,2,689,0,48,0,0,0,0,0,2,2009,7.58629630715272,12.4411447677097,7.01481435127554,7.01481435127554,6.75460409948796
"939",939,60,73,8760,7,5,2006,2006,0,464,0,927,1391,1391,571,0,0,0,2,1,3,1,7,0,2006,3,868,0,90,0,0,0,0,0,8,2006,7.58171964012531,12.3875563514251,7.23777819192344,7.23777819192344,6.34738920965601
"946",946,50,98,8820,5,6,1890,1996,0,1088,0,0,1088,1188,561,120,0,0,1,0,2,1,7,0,1963,2,456,48,0,244,0,0,0,0,9,2009,7.53315880745556,11.7352686961137,6.99209642741589,7.08002649992259,6.3297209055227
"949",949,60,65,14006,7,5,2002,2002,144,0,0,936,936,936,840,0,0,0,2,1,3,1,7,1,2002,2,474,144,96,0,0,0,0,0,2,2006,7.48211892355212,12.16785143271,6.84161547647759,6.84161547647759,6.73340189183736
"956",956,90,82,7136,6,6,1946,1950,423,484,0,495,979,979,979,0,0,0,2,0,4,2,8,0,1946,2,492,0,0,0,0,0,0,0,8,2007,7.57967882309046,11.8844890214027,6.88653164253051,6.88653164253051,6.88653164253051
"957",957,160,24,1300,6,6,1980,1980,0,285,0,276,561,561,668,0,0,0,1,1,2,1,5,1,1980,2,462,150,0,0,0,0,0,0,5,2009,7.11395610956603,11.7280368445872,6.3297209055227,6.3297209055227,6.50428817353665
"960",960,160,24,2572,7,5,1999,1999,0,604,0,92,696,696,720,0,1,0,2,1,3,1,6,0,1999,2,484,0,44,0,0,0,0,0,5,2010,7.25559127425367,11.9511803959014,6.54534966033442,6.54534966033442,6.5792512120101
"963",963,160,24,2308,6,6,1976,1976,0,556,0,248,804,804,744,0,1,0,2,1,3,1,7,1,1976,2,440,48,0,0,0,0,0,0,7,2007,7.34471905414967,11.9511803959014,6.68959926917897,6.68959926917897,6.61204103483309
"965",965,60,80,11316,7,5,2002,2003,44,624,0,193,817,824,1070,0,1,0,2,1,4,1,8,1,2002,2,510,0,40,0,0,0,0,0,2,2010,7.54644627374602,12.2779280826306,6.70563909486,6.71417052990947,6.97541392745595
"966",966,60,65,10237,6,5,2005,2007,0,0,0,783,783,783,701,0,0,0,2,1,3,1,8,1,2005,2,393,0,72,0,0,0,0,0,7,2007,7.30249642372733,12.0945822694968,6.6631326959908,6.6631326959908,6.55250788703459
"967",967,50,130,9600,5,7,1940,1950,0,428,0,300,728,976,332,0,1,0,1,1,2,1,7,2,1940,1,256,0,70,0,0,0,0,0,6,2009,7.17625453201714,11.982929094216,6.59030104819669,6.88346258641309,5.80513496891649
"972",972,160,36,2268,7,5,2003,2004,106,567,0,197,764,764,862,0,0,0,2,0,2,1,6,0,2003,2,474,0,27,0,0,0,0,0,7,2009,7.39387829010776,12.0610468734799,6.63856778916652,6.63856778916652,6.75925527066369
"975",975,70,60,11414,7,8,1910,1993,0,0,0,728,728,1136,883,0,0,0,1,0,3,1,8,0,1997,2,532,509,135,0,0,0,0,0,10,2009,7.61035761831284,12.0287386302473,6.59030104819669,7.0352685992811,6.78332520060396
"982",982,60,98,12203,8,5,1998,1999,975,854,0,371,1225,1276,1336,0,1,0,2,1,4,1,8,1,1998,3,676,250,0,0,0,0,0,0,7,2009,7.86787149039632,12.7248664389453,7.11069612297883,7.15148546390474,7.19743535409659
"987",987,50,59,5310,6,8,1910,2003,0,0,0,485,485,1001,634,0,0,0,1,0,2,1,5,0,1950,1,255,394,0,0,0,0,0,0,6,2006,7.39939808333135,11.6699292137799,6.18414889093748,6.90875477931522,6.45204895443723
"990",990,60,65,8125,7,5,2006,2006,0,0,0,770,770,778,798,0,0,0,2,1,3,1,6,0,2006,2,614,0,50,0,0,0,0,0,8,2006,7.36264527041782,12.1909590077201,6.64639051484773,6.65672652417839,6.68210859744981
"991",991,60,82,9452,8,5,1997,1998,423,1074,0,322,1396,1407,985,0,1,0,2,1,3,1,7,1,1997,3,870,0,70,0,0,0,0,0,6,2006,7.77988511507052,12.7599577587566,7.24136628332232,7.24921505711439,6.89264164117209
"992",992,70,121,17671,8,9,1882,1986,0,216,0,700,916,916,826,0,0,0,1,1,4,1,8,1,1925,2,424,0,169,0,0,0,0,0,11,2009,7.46278915741245,12.0317192583854,6.82001636467413,6.82001636467413,6.71659477352098
"993",993,60,80,9760,6,8,1964,1993,340,536,117,169,822,1020,831,0,0,0,2,1,3,1,7,1,1964,2,440,239,42,0,0,0,0,0,7,2007,7.5234813125735,12.1388638958367,6.71174039505618,6.92755790627832,6.72262979485545
"994",994,60,68,8846,6,5,2005,2006,0,0,0,750,750,750,750,0,0,0,2,1,3,1,6,0,2005,2,564,0,35,0,0,0,0,0,8,2006,7.3132203870903,12.0662357003424,6.62007320653036,6.62007320653036,6.62007320653036
"996",996,50,51,4712,4,7,1946,1950,0,384,0,363,747,774,456,0,1,0,1,1,3,1,5,0,1946,1,305,0,57,0,0,63,0,0,8,2006,7.11476944836646,11.7084922485142,6.61606518513282,6.65157187358973,6.12249280951439
